id,url,name,name_abbreviation,decision_date,docket_number,first_page,last_page,citations.0.type,citations.0.cite,citations.1.type,citations.1.cite,volume.url,volume.volume_number,volume.barcode,reporter.url,reporter.full_name,reporter.id,court.url,court.name_abbreviation,court.slug,court.id,court.name,jurisdiction.id,jurisdiction.name_long,jurisdiction.url,jurisdiction.slug,jurisdiction.whitelisted,jurisdiction.name,frontend_url,frontend_pdf_url,preview,analysis.word_count,analysis.random_bucket,analysis.sha256,analysis.ocr_confidence,analysis.char_count,analysis.random_id,analysis.pagerank.percentile,analysis.pagerank.raw,analysis.cardinality,analysis.simhash,last_updated,provenance.date_added,provenance.batch,provenance.source,citations.2.type,citations.2.cite,citations.3.type,citations.3.cite,citations.4.type,citations.4.cite
5713778,https://api.case.law/v1/cases/5713778/,"Matthew A. PEQUIGNOT, Plaintiff, v. SOLO CUP COMPANY, Defendant",Pequignot v. Solo Cup Co.,2009-08-25,No. 1:07cv897 (LMB/TCB),790,804,official,646 F. Supp. 2d 790,,,https://api.case.law/v1/volumes/32044132275793/,646,32044132275793,https://api.case.law/v1/reporters/934/,Federal Supplement 2d,934,https://api.case.law/v1/courts/ed-va/,E.D. Va.,ed-va,9111,United States District Court for the Eastern District of Virginia,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f-supp-2d/646/790/,"https://cite.case.law/pdf/5713778/Pequignot%20v.%20Solo%20Cup%20Co.,%20646%20F.%20Supp.%202d%20790%20(2009).pdf",[],7577,59305,c1bf89a402a1810ae15df78940d784e501ada6a29a6ab5fb6a42b93bb79e0505,0.703,46214,3617580969,0.3489081164441546,5.5496163549635926e-08,1699,1:b224dea64d500ac8,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4048795,https://api.case.law/v1/cases/4048795/,"UNITED STATES of America, Appellee, v. Sheena Deloache RAY, a/k/a Sheena Deloache Harper, Defendant-Appellant",United States v. Ray,2009-08-27,Docket No. 08-2795-cr,184,203,official,578 F.3d 184,,,https://api.case.law/v1/volumes/32044132250085/,578,32044132250085,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/2d-cir-2/,2d Cir.,2d-cir-2,8778,United States Court of Appeals for the Second Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/578/184/,"https://cite.case.law/pdf/4048795/United%20States%20v.%20Ray,%20578%20F.3d%20184%20(2009).pdf",[],10608,7876,a9e8a53d0b765d5b41f35edd8dd2d8a78fbac8ad139b1cd7518d7969d055604e,0.688,65738,1348411076,0.9315731220168507,4.810757813601699e-07,2247,1:98135e24e5374dac,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
6996210,https://api.case.law/v1/cases/6996210/,"James Lewis KIMBALL, Petitioner, Appellant, and Cross-appellee, v. Merae KIMBALL, Respondent, Appellee, and Cross-appellant; Merae Kimball, Plaintiff and Appellee, v. James Lewis Kimball, Defendant and Appellant",Kimball v. Kimball,2009-08-27,No. 20060263-CA,733,754,official,217 P.3d 733,parallel,2009 UT App 233,https://api.case.law/v1/volumes/32044132270984/,217,32044132270984,https://api.case.law/v1/reporters/894/,Pacific Reporter 3d,894,https://api.case.law/v1/courts/utah-ct-app/,Utah Ct. App.,utah-ct-app,16454,Utah Court of Appeals,12,Utah,https://api.case.law/v1/jurisdictions/utah/,utah,False,Utah,https://cite.case.law/p3d/217/733/,"https://cite.case.law/pdf/6996210/Kimball%20v.%20Kimball,%20217%20P.3d%20733,%202009%20UT%20App%20233%20(2009).pdf",[],11534,4842,c09de8f8e05130581a8b65996b01b6217e2246eb814dfc4372935d90be2f56d8,0.941,71374,521868010,0.9662638069748571,7.050396985190736e-07,2086,1:9fea9a26724a19e6,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
7342592,https://api.case.law/v1/cases/7342592/,"UNITED STATES ex rel, Raymond AUGINAUSH, individually and on behalf of all other enrolled members, Intervenor/Plaintiff and White Earth Reservation Business Committee aka White Earth Tribal Council dba Shooting Star Casino; and United States ex rel., Enna J. Vizenor Chairwoman, Plaintiff v. Angelo MEDURE and Gaming World International, Ltd., a Delaware corporation, Defendants",United States ex rel. Auginaush v. Medure,2009-08-27,No. C-00-354,304,329,official,8 Am. Tribal Law 304,,,https://api.case.law/v1/volumes/32044115941478/,8,32044115941478,https://api.case.law/v1/reporters/1068/,West's American Tribal Law Reporter,1068,https://api.case.law/v1/courts/white-earth-band-of-chippewa-tribal-ct/,White Earth Band of Chippewa Tribal Ct.,white-earth-band-of-chippewa-tribal-ct,22324,White Earth Band of Chippewa Tribal Court,62,Tribal Jurisdictions,https://api.case.law/v1/jurisdictions/tribal/,tribal,False,Tribal,https://cite.case.law/am-tribal-law/8/304/,"https://cite.case.law/pdf/7342592/United%20States%20ex%20rel.%20Auginaush%20v.%20Medure,%208%20Am.%20Tribal%20Law%20304%20(2009).pdf",[],12164,10360,249dae42c9250adba7088fef0a1e7a796dd8f96a3711be4ccd94526268744dad,0.576,72739,1812211832,0.18868320849065365,4.037307804377483e-08,2276,1:f092de7f0d2a5241,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
7300739,https://api.case.law/v1/cases/7300739/,"INTERCONTINENTAL GROUP PARTNERSHIP, Petitioner, v. KB HOME LONE STAR L.P., Respondent",Intercontinental Group Partnership v. KB Home Lone Star L.P.,2009-08-28,No. 07-0815,650,667,official,295 S.W.3d 650,,,https://api.case.law/v1/volumes/32044132263450/,295,32044132263450,https://api.case.law/v1/reporters/612/,South Western Reporter Third Series,612,https://api.case.law/v1/courts/tex/,Tex.,tex,9992,Supreme Court of Texas,32,Texas,https://api.case.law/v1/jurisdictions/tex/,tex,False,Tex.,https://cite.case.law/sw3d/295/650/,"https://cite.case.law/pdf/7300739/Intercontinental%20Group%20Partnership%20v.%20KB%20Home%20Lone%20Star%20L.P.,%20295%20S.W.3d%20650%20(2009).pdf",[],9048,32532,03840320a9534501d088670d12efd3a30efba58de1a763d960b1a6143076d7a3,0.727,56515,1362722580,0.9557659401986864,6.108733810234822e-07,2063,1:03e9afe4a0ad779f,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
7301269,https://api.case.law/v1/cases/7301269/,"MBM FINANCIAL CORPORATION, et al., Petitioners, v. The WOODLANDS OPERATING COMPANY, L.P., Respondent",MBM Financial Corp. v. Woodlands Operating Co.,2009-08-28,No. 08-0390,660,671,official,292 S.W.3d 660,,,https://api.case.law/v1/volumes/32044132263427/,292,32044132263427,https://api.case.law/v1/reporters/612/,South Western Reporter Third Series,612,https://api.case.law/v1/courts/tex/,Tex.,tex,9992,Supreme Court of Texas,32,Texas,https://api.case.law/v1/jurisdictions/tex/,tex,False,Tex.,https://cite.case.law/sw3d/292/660/,"https://cite.case.law/pdf/7301269/MBM%20Financial%20Corp.%20v.%20Woodlands%20Operating%20Co.,%20292%20S.W.3d%20660%20(2009).pdf",[],5001,30903,3957fcc7d753971eb090fe8accf17c37364ef7bc55a245354018d85b21caac23,0.716,30761,3801512119,0.9810084292217396,9.512030711655775e-07,1618,1:39e59666c86ff54f,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
3670069,https://api.case.law/v1/cases/3670069/,"VERTEX SURGICAL, INC., Plaintiff/Appellant, v. PARADIGM BIODEVICES, INC., Defendant/Appellee","Vertex Surgical, Inc. v. Paradigm Biodevices, Inc.",2009-08-31,Civil Action No. 07-10134-DPW; First Circuit No. 09-1934,226,241,official,648 F. Supp. 2d 226,,,https://api.case.law/v1/volumes/32044132257387/,648,32044132257387,https://api.case.law/v1/reporters/934/,Federal Supplement 2d,934,https://api.case.law/v1/courts/d-mass-1/,D. Mass.,d-mass-1,8978,United States District Court for the District of Massachusetts,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f-supp-2d/648/226/,"https://cite.case.law/pdf/3670069/Vertex%20Surgical,%20Inc.%20v.%20Paradigm%20Biodevices,%20Inc.,%20648%20F.%20Supp.%202d%20226%20(2009).pdf",[],8050,39814,f5dbfe6b0258e3fbee62aa37261bc63aaf58dab5b0aa03a16f890e2c0907474f,0.704,51150,3288701830,0.4517384051142543,7.66113301002981e-08,2156,1:3402b8c2c36105c6,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4062480,https://api.case.law/v1/cases/4062480/,"Providencia ALVAREZ-TORRES et al., Plaintiffs, Appellants, v. RYDER MEMORIAL HOSPITAL, INC. et al., Defendants, Appellees","Alvarez-Torres v. Ryder Memorial Hospital, Inc.",2009-09-04,No. 08-2351,47,54,official,582 F.3d 47,,,https://api.case.law/v1/volumes/32044132250127/,582,32044132250127,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/1st-cir/,1st Cir.,1st-cir,8809,United States Court of Appeals for the First Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/582/47/,"https://cite.case.law/pdf/4062480/Alvarez-Torres%20v.%20Ryder%20Memorial%20Hospital,%20Inc.,%20582%20F.3d%2047%20(2009).pdf",[],2778,28002,f32216231dd36f58a24e8e9541243ad21faeae520fe515337ade593bfd157162,0.656,18012,2522246498,0.7090541011973815,1.7552295818126122e-07,874,1:9d23dea08cc91f51,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
7300581,https://api.case.law/v1/cases/7300581/,"SOUTHSIDE REAL ESTATE DEVELOPERS, INC., Appellant, v. PIKE COUNTY FISCAL COURT, Appellee","Southside Real Estate Developers, Inc. v. Pike County Fiscal Court",2009-09-04,No. 2008-CA-001534-MR,453,459,official,294 S.W.3d 453,,,https://api.case.law/v1/volumes/32044132263443/,294,32044132263443,https://api.case.law/v1/reporters/612/,South Western Reporter Third Series,612,https://api.case.law/v1/courts/ky-ct-app-1/,Ky. Ct. App.,ky-ct-app-1,11942,Kentucky Court of Appeals,26,Kentucky,https://api.case.law/v1/jurisdictions/ky/,ky,False,Ky.,https://cite.case.law/sw3d/294/453/,"https://cite.case.law/pdf/7300581/Southside%20Real%20Estate%20Developers,%20Inc.%20v.%20Pike%20County%20Fiscal%20Court,%20294%20S.W.3d%20453%20(2009).pdf",[],2766,40095,0575cfdaf4e59c729ca6ddcdf9c2bc8693a2169d07ada5aabf823b641beccedf,0.686,17281,2645990559,0.18792660374047318,4.037307804377483e-08,970,1:ccafda1c4dca1ccf,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
7065366,https://api.case.law/v1/cases/7065366/,"Kenneth JOHNSON, Appellant v. John Paul LEE, M.D. and Medco Health Solutions of Dublin, Inc., Appellees",Johnson v. Lee,2009-09-08,No. 2008-CA-00373-COA,1140,1148,official,17 So. 3d 1140,,,https://api.case.law/v1/volumes/32044132269804/,17,32044132269804,https://api.case.law/v1/reporters/1025/,"Southern Reporter, Third Series",1025,https://api.case.law/v1/courts/miss-ct-app/,Miss. Ct. App.,miss-ct-app,15076,Mississippi Court of Appeals,16,Mississippi,https://api.case.law/v1/jurisdictions/miss/,miss,False,Miss.,https://cite.case.law/so-3d/17/1140/,"https://cite.case.law/pdf/7065366/Johnson%20v.%20Lee,%2017%20So.%203d%201140%20(2009).pdf",[],4766,29902,3631eb8fa4644729bff6f3fc70463069fcee3327e0b21b502b20dbfad1c7bea6,0.689,28043,778073294,0.3184773150821502,5.0629425926739134e-08,997,1:c7745ffea45fae5f,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4118251,https://api.case.law/v1/cases/4118251/,"In re Bernard T. GRUCZA, Heather R. Grucza, Debtors",In re Grucza,2009-09-09,No. 09-11140 K,96,101,official,413 B.R. 96,,,https://api.case.law/v1/volumes/32044132264995/,413,32044132264995,https://api.case.law/v1/reporters/935/,West's Bankruptcy Reporter,935,https://api.case.law/v1/courts/bankr-wdny/,Bankr. W.D.N.Y.,bankr-wdny,9028,United States Bankruptcy Court for the Western District of New York,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/br/413/96/,"https://cite.case.law/pdf/4118251/In%20re%20Grucza,%20413%20B.R.%2096%20(2009).pdf",[],2794,54063,13e5adcacfb19586b39b2495759534f4181e1a3019ecd1cc27ec178e7f7886b5,0.66,16262,2030752559,0.35525942623528417,5.6783234656517716e-08,909,1:14192c567d4492ff,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
3757436,https://api.case.law/v1/cases/3757436/,"Andrea SLOAN, as Guardian and Conservator on behalf of Mary JUERGENS, an Incapacitated Individual, in both Mary Juergens' individual capacity and as the sole member of ""1230 23rd Street, LLC,"" Plaintiff, v. URBAN TITLE SERVICES, INC., et al., Defendants","Sloan v. Urban Title Services, Inc.",2009-09-17,Civil Action No. 06-1524 (CKK),51,70,official,652 F. Supp. 2d 51,,,https://api.case.law/v1/volumes/32044132275835/,652,32044132275835,https://api.case.law/v1/reporters/934/,Federal Supplement 2d,934,https://api.case.law/v1/courts/ddc-2/,D.D.C.,ddc-2,9000,United States District Court for the District of Columbia,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f-supp-2d/652/51/,"https://cite.case.law/pdf/3757436/Sloan%20v.%20Urban%20Title%20Services,%20Inc.,%20652%20F.%20Supp.%202d%2051%20(2009).pdf",[],10522,62924,1ed81a0c5aa53683c162befb22fe9543273f4fecae6567146165b2910e140229,0.675,65951,434435532,0.628528690455988,1.329580527983842e-07,1592,1:f706c6d5092c0dc0,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
3545810,https://api.case.law/v1/cases/3545810/,"EMILY'S LIST, Appellant v. FEDERAL ELECTION COMMISSION, Appellee",Emily's List v. Federal Election Commission,2009-09-18,No. 08-5422,150,189,official,388 U.S. App. D.C. 150,parallel,581 F.3d 1,https://api.case.law/v1/volumes/32044132254491/,388,32044132254491,https://api.case.law/v1/reporters/1038/,United States Court of Appeals for the District of Columbia Circuit,1038,https://api.case.law/v1/courts/dc-cir-7/,D.C. Cir.,dc-cir-7,23642,United States Court of Appeals for the District of Columbia Circuit,56,District of Columbia,https://api.case.law/v1/jurisdictions/dc/,dc,False,D.C.,https://cite.case.law/us-app-dc/388/150/,"https://cite.case.law/pdf/3545810/Emily's%20List%20v.%20Federal%20Election%20Commission,%20388%20U.S.%20App.%20D.C.%20150,%20581%20F.3d%201%20(2009).pdf",[],21622,14844,47e624478b23cb00f4a6c9ed5eee87091644b0aef31fc37849da5a476e8c0f6e,0.7,138651,1351170556,0.09982838837396392,4.037307804377483e-08,3484,1:6436171c6b38a1dc,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
5755582,https://api.case.law/v1/cases/5755582/,"EMILY'S LIST, Appellant v. FEDERAL ELECTION COMMISSION, Appellee",Emily's List v. Federal Election Commission,2009-09-18,No. 08-5422,1,40,official,581 F.3d 1,,,https://api.case.law/v1/volumes/32044132250119/,581,32044132250119,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/dc-cir-6/,D.C. Cir.,dc-cir-6,8770,United States Court of Appeals for the District of Columbia Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/581/1/5755582/,"https://cite.case.law/pdf/5755582/Emily's%20List%20v.%20Federal%20Election%20Commission,%20581%20F.3d%201%20(2009).pdf",[],21621,48379,b296ff5c706bd98556131a4a3a3a3d0cc5c21fa72cea538dbd3d76c88b9e6cc6,0.707,138631,1474215163,0.16859428088666586,4.037307804377483e-08,3455,1:643e171c6b3ea1dc,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4062528,https://api.case.law/v1/cases/4062528/,"State of CONNECTICUT, State of New York, People of the State of California ex rel. Attorney General Bill Lockyer, State of Iowa, State of New Jersey, State of Rhode Island, State of Vermont, State of Wisconsin, and City of New York, Plaintiffs-Appellants, v. AMERICAN ELECTRIC POWER COMPANY INC., American Electric Power Service Corporation, Southern Company, Tennessee Valley Authority, Xcel Energy, Inc., and Cinergy Corporation, Defendants-Appellees; Open Space Institute, Inc., Open Space Conservancy, Inc., Audubon Society of New Hampshire, Plaintiffs-Appellants, v. American Electric Power Company Inc., American Electric Power Service Corporation, Southern Company, Tennessee Valley Authority, Xcel Energy, Inc., and Cinergy Corporation, Defendants-Appellees",Connecticut v. American Electric Power Co.,2009-09-21,"Docket Nos. 05-5104-cv, 05-5119-cv",309,393,official,582 F.3d 309,,,https://api.case.law/v1/volumes/32044132250127/,582,32044132250127,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/2d-cir-2/,2d Cir.,2d-cir-2,8778,United States Court of Appeals for the Second Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/582/309/,"https://cite.case.law/pdf/4062528/Connecticut%20v.%20American%20Electric%20Power%20Co.,%20582%20F.3d%20309%20(2009).pdf",[],46407,59878,73302368e0e6936b9c30f01f326dffd718e4136e2672494c1b66f1909f78b778,0.679,295427,2141645286,0.9415089891942015,5.255922182740213e-07,5567,1:1b568c1b42ea1594,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
5755495,https://api.case.law/v1/cases/5755495/,"UNITED STATES of America, Plaintiff-Appellee, v. Matthew David STYMIEST, Defendant-Appellant",United States v. Stymiest,2009-09-22,No. 08-3320,759,769,official,581 F.3d 759,,,https://api.case.law/v1/volumes/32044132250119/,581,32044132250119,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/8th-cir/,8th Cir.,8th-cir,8821,United States Court of Appeals for the Eighth Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/581/759/,"https://cite.case.law/pdf/5755495/United%20States%20v.%20Stymiest,%20581%20F.3d%20759%20(2009).pdf",[],4379,21780,78fa74cecc28c768a6410f2f56405a0a2e9c83e4fc5abb8db2bc575f8bbcce9f,0.674,27380,2885506324,0.9797502528612073,9.202680114086593e-07,1257,1:b248f37cebb47f41,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4062185,https://api.case.law/v1/cases/4062185/,"In re PHARMACEUTICAL INDUSTRY AVERAGE WHOLESALE PRICE LITIGATION. Blue Cross Blue Shield of Massachusetts, et al., Plaintiffs, Appellees, v. AstraZeneca Pharmaceuticals LP, Defendant, Appellant",Blue Cross Blue Shield v. AstraZeneca Pharmaceuticals LP,2009-09-23,No. 08-1056,156,199,official,582 F.3d 156,,,https://api.case.law/v1/volumes/32044132250127/,582,32044132250127,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/1st-cir/,1st Cir.,1st-cir,8809,United States Court of Appeals for the First Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/582/156/,"https://cite.case.law/pdf/4062185/Blue%20Cross%20Blue%20Shield%20v.%20AstraZeneca%20Pharmaceuticals%20LP,%20582%20F.3d%20156%20(2009).pdf",[],23077,39205,a0e55659a07874946ff8877c05f99f9d0f418783f30c08082f23bd336e60df58,0.665,147353,1038850341,0.9500287563862055,5.722926915834648e-07,3664,1:9c464f038a9b0760,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4121549,https://api.case.law/v1/cases/4121549/,"In re Matthew B. NOWAK and Cynthia J. Nowak, Debtors. Thomas McK. Hazlett, Plaintiff, v. Chase Home Finance, LLC, Defendant","Hazlett v. Chase Home Finance, LLC (In re Nowak)",2009-09-25,Bankruptcy No. 07-53167; Adversary No. 08-2231,269,285,official,414 B.R. 269,,,https://api.case.law/v1/volumes/32044132265000/,414,32044132265000,https://api.case.law/v1/reporters/935/,West's Bankruptcy Reporter,935,https://api.case.law/v1/courts/bankr-sd-ohio/,Bankr. S.D. Ohio,bankr-sd-ohio,9669,United States Bankruptcy Court for the Southern District of Ohio,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/br/414/269/,"https://cite.case.law/pdf/4121549/Hazlett%20v.%20Chase%20Home%20Finance,%20LLC%20(In%20re%20Nowak),%20414%20B.R.%20269%20(2009).pdf",[],8656,35498,fbb721daf02c13b988e3788362c8c655e72c443bb5bcd998dc01dd51df89560e,0.693,52482,3334769322,0.48474849697444977,8.456195128722368e-08,1692,1:aa33b688643d4d99,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
5891224,https://api.case.law/v1/cases/5891224/,"DELAWARE RIVER & BAY AUTHORITY, Appellant in No. 08-4029 v. Jan D. KOPACZ, Appellant in No. 08-4086",Delaware River & Bay Authority v. Kopacz,2009-09-25,"Nos. 08-4029, 08-4086",622,654,official,584 F.3d 622,,,https://api.case.law/v1/volumes/32044132250143/,584,32044132250143,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/3d-cir-2/,3d Cir.,3d-cir-2,8840,United States Court of Appeals for the Third Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/584/622/,"https://cite.case.law/pdf/5891224/Delaware%20River%20&%20Bay%20Authority%20v.%20Kopacz,%20584%20F.3d%20622%20(2009).pdf",[],10626,7629,8716b12f053825b69d87366058bf7b61bce7931d3a439010d56f58099c6207bb,0.686,66341,4091944397,0.4833032448285322,8.419226245048849e-08,2104,1:47030f16541b9f62,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
12162346,https://api.case.law/v1/cases/12162346/,SULLIVAN v. SULLIVAN,Sullivan v. Sullivan,2009-09-28,S09A1295,53,55,official,286 Ga. 53,parallel,684 S.E.2d 861,https://api.case.law/v1/volumes/NOTALEPH001833/,286,NOTALEPH001833,https://api.case.law/v1/reporters/360/,Georgia Reports,360,https://api.case.law/v1/courts/ga/,Ga.,ga,8796,Supreme Court of Georgia,3,Georgia,https://api.case.law/v1/jurisdictions/ga/,ga,False,Ga.,https://cite.case.law/ga/286/53/,"https://cite.case.law/pdf/12162346/Sullivan%20v.%20Sullivan,%20286%20Ga.%2053,%20684%20S.E.2d%20861%20(2009).pdf",[],854,30895,620bc5a21d5337fcb533f6c55a1013957c39e1658d3af7776a3c3159664800ff,0.918,5370,1064728751,0.3927680246746976,6.381615891912181e-08,377,1:7a93c5746d4332c9,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
3485595,https://api.case.law/v1/cases/3485595/,"Alan STEIN, Karen Stein, Plaintiffs-Counter-Defendants-Counter-Claimants-Appellees, v. PARADIGM MIRASOL, LLC, a Florida limited liability company, Defendant-Counter-Claimant-Counter-Defendant-Appellant","Stein v. Paradigm Mirasol, LLC",2009-09-30,No. 08-10983,849,859,official,586 F.3d 849,,,https://api.case.law/v1/volumes/32044132250861/,586,32044132250861,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/11th-cir/,11th Cir.,11th-cir,9031,United States Court of Appeals for the Eleventh Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/586/849/,"https://cite.case.law/pdf/3485595/Stein%20v.%20Paradigm%20Mirasol,%20LLC,%20586%20F.3d%20849%20(2009).pdf",[],4500,9047,2dee1ef606fc314361e02ef985039384cceb5e656ac70f187dd1c4edfbd471e2,0.701,27724,3701416791,0.9700406527844464,7.503510784740563e-07,1259,1:b46cab2a8aaef97a,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
3777364,https://api.case.law/v1/cases/3777364/,In re ISLAMIC REPUBLIC OF IRAN TERRORISM LITIGATION,In re Islamic Republic of Iran Terrorism Litigation,2009-09-30,"Civil Action Nos. 01-CV-2094, 01-CV-2684, 02-CV-1811, 03-CV-1486, 03-CV-1708, 03-CV-1959, 05-CV-2124, 06-CV-473, 06-CV-516, 06-CV-596, 06-CV-690, 06-CV-750, 06-CV-1116, 07-CV-1302, 08-CV-520, 08-CV-531, 08-CV-1273, 08-CV-1615, 08 CV-1807, 08-CV-1814",31,140,official,659 F. Supp. 2d 31,,,https://api.case.law/v1/volumes/32044132275892/,659,32044132275892,https://api.case.law/v1/reporters/934/,Federal Supplement 2d,934,https://api.case.law/v1/courts/ddc-2/,D.D.C.,ddc-2,9000,United States District Court for the District of Columbia,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f-supp-2d/659/31/,"https://cite.case.law/pdf/3777364/In%20re%20Islamic%20Republic%20of%20Iran%20Terrorism%20Litigation,%20659%20F.%20Supp.%202d%2031%20(2009).pdf",[],64627,59649,e08a06e872051ed9e2662bc0b820d3a94db2972235c153bbed8bcc34cd28cd52,0.69,396432,20965633,0.9534762406995437,5.944016887974464e-07,5650,1:f286f7886eaa0655,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
7299676,https://api.case.law/v1/cases/7299676/,"Guillermo LUGO, Appellant, v. The STATE of Texas, State",Lugo v. State,2009-10-01,No. 2-08-233-CR,445,456,official,299 S.W.3d 445,,,https://api.case.law/v1/volumes/32044132263492/,299,32044132263492,https://api.case.law/v1/reporters/612/,South Western Reporter Third Series,612,https://api.case.law/v1/courts/tex-app-1/,Tex. App.,tex-app-1,8992,Texas Courts of Appeals,32,Texas,https://api.case.law/v1/jurisdictions/tex/,tex,False,Tex.,https://cite.case.law/sw3d/299/445/,"https://cite.case.law/pdf/7299676/Lugo%20v.%20State,%20299%20S.W.3d%20445%20(2009).pdf",[],5087,47809,5d898a55350ce7c75d42fcb55384ad85a6bad36e952d4f6d973b7da9decde01d,0.68,31678,2737027777,0.4040827311288508,6.625846604713247e-08,1296,1:bb683c6442ad3bd3,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
3965870,https://api.case.law/v1/cases/3965870/,"Ahmed M. ALI v. CIT TECHNOLOGY FINANCING SERVICES, INC.","Ali v. CIT Technology Financing Services, Inc.",2009-10-05,No. 1313,269,299,official,188 Md. App. 269,parallel,981 A.2d 759,https://api.case.law/v1/volumes/32044132273277/,188,32044132273277,https://api.case.law/v1/reporters/521/,Maryland Appellate Reports,521,https://api.case.law/v1/courts/md-ct-spec-app-1/,Md. Ct. Spec. App.,md-ct-spec-app-1,8818,Court of Special Appeals of Maryland,50,Maryland,https://api.case.law/v1/jurisdictions/md/,md,False,Md.,https://cite.case.law/md-app/188/269/,"https://cite.case.law/pdf/3965870/Ali%20v.%20CIT%20Technology%20Financing%20Services,%20Inc.,%20188%20Md.%20App.%20269,%20981%20A.2d%20759%20(2009).pdf",[],9344,26032,2f4dd9ce531b3c967d417cc136c660d2d14b4a0748c62722c67e39df664b8bf2,0.706,56972,3397346736,0.4178029734817661,6.868193019398787e-08,1810,1:97de9994af2551d1,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
